TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,bank_name,ticker,failed,failure_date,report_date,year,quarter
21631,2.806771389955553,11.802977697275589,24013629,378778,NM,191633.43,13000,692206,0.07422016044821539,0.0,65499549,10.474686284054961,,0.8947348743790976,0.0,71255072,10.17,65878327,199083,7836538,91.92264797655386,0.0009564754228477306,47680039,0,3839931,74,59017,CA,100716,66261023,43763219,20180331,8.641139668471835,16541021,237082,4060,90223508,461577,71255072,591490,SAN FRANCISCO,13.652715205544794,0,FIRST REPUBLIC BANK,13435,120169,82386970,7836538,59017_20180331,First Republic Bank,FRC,True,2023-05-01,2018-03-31,2018,1
17283,2.8140318692665676,11.896465698223704,24631797,397377,NM,402164.6,32370,1430894,0.07359057111124667,0.0,68796270,10.181187676257043,,0.9023853575139511,0.0,72771950,10.25,69193647,408864,8275973,94.53679611443695,0.0028030319452106343,48365115,0,3993226,76,59017,CA,223462,66827693,44343118,20180630,8.828186694466106,16467841,490296,4242,93851460,934474,72771950,1207432,SAN FRANCISCO,13.68465055927317,0,FIRST REPUBLIC BANK,16336,249708,85575487,8275973,59017_20180630,First Republic Bank,FRC,True,2023-05-01,2018-06-30,2018,2
18940,2.824305883107845,12.136853207290908,26191887,415825,NM,617132.85,51003,2215248,0.05864521967082261,0.0,72186853,10.469470589930209,,0.9021442439182114,0.0,74759252,10.18,72602678,622410,8666687,96.55908943551228,0.0021876555625515476,49185383,0,3013645,77,59017,CA,369046,68145248,45441498,20180930,8.94463809721521,16314161,758148,4340,96094222,1418410,74759252,1846202,SAN FRANCISCO,13.902232581446155,0,FIRST REPUBLIC BANK,15515,381359,87427535,8666687,59017_20180930,First Republic Bank,FRC,True,2023-05-01,2018-09-30,2018,3
41646,2.8424470114983977,11.699115952890736,27749355,439048,NM,849614.38,76092,3048064,0.06116691680839888,0.0,75525219,10.3773403566114,,0.9138596193385542,0.0,79063236,10.34,75964267,853828,8677777,95.52507944400354,0.0042935442041396295,51655376,0,2811159,79,59017,CA,530498,72590159,49031301,20181231,8.675224361506906,16234808,1046540,4480,99205204,1916748,79063236,2517566,SAN FRANCISCO,13.428309190703661,0,FIRST REPUBLIC BANK,10845,521814,90527427,8677777,59017_20181231,First Republic Bank,FRC,True,2023-05-01,2018-12-31,2018,4
24235,2.8526393178079013,11.818506201244078,28912623,453121,NM,226716.16,14200,851283,0.06610290071268221,0.0,76821854,10.543998900344253,,0.9016195337542597,0.0,81612117,10.23,77274975,226591,9045984,94.1304512416949,0.0006630155479364744,53059046,0,3693396,79,59017,CA,171979,73841178,50250005,20190331,8.841937038910592,16087232,268493,4612,101847228,524728,81612117,679304,SAN FRANCISCO,13.504783761464514,0,FIRST REPUBLIC BANK,26917,128117,92801244,9045984,59017_20190331,First Republic Bank,FRC,True,2023-05-01,2019-03-31,2019,1
30233,2.806716564768632,11.393893043663061,29506335,473095,NM,450173.08,35400,1741665,0.17628301905396543,0.0,81777028,10.187049124235093,,0.8785368645012689,0.0,83431083,10.0,82250123,449155,9219643,98.01745951206219,0.0034472894349177933,54640039,0,2220073,82,59017,CA,383685,74770519,51407958,20190630,8.692019694228163,16179158,538878,4800,105699636,1053652,83431083,1357980,SAN FRANCISCO,13.016421512372892,0,FIRST REPUBLIC BANK,23445,269950,96479993,9219643,59017_20190630,First Republic Bank,FRC,True,2023-05-01,2019-06-30,2019,2
25816,2.7759648074483803,11.054597939565594,30469154,485465,NM,685571.85,52111,2656271,0.15859919644880682,0.0,85851038,9.90818169346193,,0.8731620602490919,0.0,85720519,10.03,86336503,683999,9431206,100.15226109398614,0.009435922907228824,56522706,0,2181600,82,59017,CA,598476,77019091,53000202,20190930,8.498278387245003,17423563,826092,4880,111028735,1587602,85720519,2057795,SAN FRANCISCO,12.611678778899856,0,FIRST REPUBLIC BANK,12406,408010,101597529,9431206,59017_20190930,First Republic Bank,FRC,True,2023-05-01,2019-09-30,2019,3
40789,2.753172549679784,11.210562860802524,31769769,496104,NM,933146.52,61690,3598528,0.15765336618361114,0.0,90324031,9.86169406164222,,0.871022086875516,0.0,90133246,10.06,90820135,930329,9851107,100.21166995361513,0.005614982292703802,59008164,0,1699557,82,59017,CA,815312,81424959,57009417,20191231,8.391444190522256,18449388,1136672,4812,116263634,2145735,90133246,2783216,SAN FRANCISCO,12.725556927605789,0,FIRST REPUBLIC BANK,29121,560881,106412527,9851107,59017_20191231,First Republic Bank,FRC,True,2023-05-01,2019-12-31,2019,4
30152,2.662848866516537,11.138711747438727,33267221,541906,NM,216583.6,48097,961090,0.13113559727952556,0.0,95098029,9.867512134682768,0.0,0.7284113861568903,,93692339,8.66,95639935,218686,10359765,101.5003254428305,0.0008666734920779553,60888509,0,3949378,83,59017,CA,203989,84838129,56771704,20200331,8.457533582492232,18793206,269161,4893,123914929,594275,93692339,757101,SAN FRANCISCO,12.61835367992859,0,FIRST REPUBLIC BANK,58166,154432,113555164,10359765,59017_20200331,First Republic Bank,FRC,True,2023-05-01,2020-03-31,2020,1
21258,2.66810581402671,11.035507919658631,33451385,583997,NM,472086.83,91582,1911608,0.16814100106160848,0.0,99744893,9.802613110319138,0.0,0.7741817826059287,,98533961,9.27,100328890,475454,10575928,101.22894886972016,0.0027197699660405335,65546327,0,3099170,83,59017,CA,360001,91394266,60959938,20200630,8.153952838086916,19105888,586038,5197,128303887,1151366,98533961,1551607,SAN FRANCISCO,12.494921577068647,3764,FIRST REPUBLIC BANK,63735,277379,117727959,10575928,59017_20200630,First Republic Bank,FRC,True,2023-05-01,2020-06-30,2020,2
33048,2.681439319893081,11.501042256021325,33875192,604747,NM,768791.07,114352,2880210,0.1576234721810918,0.0,104190559,9.784342308508513,0.0,0.8170186075543697,,104403376,9.73,104795306,768591,11344609,99.79615889049411,0.00406815844842959,71047118,0,3691149,84,59017,CA,491697,98921926,62864700,20200930,8.379639674417337,18655386,954957,5294,133225771,1765235,104403376,2388513,SAN FRANCISCO,12.93661667243335,935,FIRST REPUBLIC BANK,108085,446031,121881162,11344609,59017_20200930,First Republic Bank,FRC,True,2023-05-01,2020-09-30,2020,3
81088,2.6943745791047387,11.180320098742895,35414008,635019,NM,1064278.2,145210,3878156,0.16354649434307408,0.0,111951925,9.670373346502023,0.0,0.8259344108183421,,114928800,9.87,112586944,1064151,11750646,97.40980937763206,0.0023672513946204903,80302900,0,5094754,84,59017,CA,590121,109293050,68647688,20201231,8.142645509963634,18530191,1334124,5483,142502134,2433522,114928800,3288035,SAN FRANCISCO,12.550974507417498,0,FIRST REPUBLIC BANK,30057,624821,130751488,11750646,59017_20201231,First Republic Bank,FRC,True,2023-05-01,2020-12-31,2020,4
54111,2.675596703895743,11.599257412965137,36921340,620825,NM,334315.55,-14608,1028995,0.14705282328463765,0.0,117462593,9.641083603392236,0.0,0.8979762507215302,,127906953,10.85,118083418,334833,12941730,91.83440793871463,0.0016889902830256101,91538455,0,8889492,84,59017,CA,83182,122159688,74074782,20210331,8.323931254723572,21682388,428190,5682,155797960,712222,127906953,945813,SAN FRANCISCO,12.870825566443703,851,FIRST REPUBLIC BANK,9976,179991,142856230,12941730,59017_20210331,First Republic Bank,FRC,True,2023-05-01,2021-03-31,2021,1
40754,2.6961812005860097,11.378763949160957,37504053,636910,NM,706239.8,1535,2115067,0.1079269212910844,0.0,122483437,9.50603990434484,0.0,0.9235054448511165,,134656835,11.19,123120347,707939,13274727,90.95968800989567,0.0028932359554981984,97796560,0,7876952,85,59017,CA,157322,129018801,75207677,20210630,8.05381489303701,22900831,878286,6065,161646734,1468402,134656835,1957745,SAN FRANCISCO,12.604725591209803,0,FIRST REPUBLIC BANK,23925,390478,148372007,13274727,59017_20210630,First Republic Bank,FRC,True,2023-05-01,2021-06-30,2021,2
34446,2.6847237781088618,12.246705076092583,38584885,668186,NM,1074215.6,35560,3240282,0.09926087840183301,0.0,127710690,9.81483301551547,0.0,0.9086225311982795,,145326345,10.89,128378876,1077626,14801794,87.87855360980834,0.00220995556988523,107393091,0,12279447,86,59017,CA,222709,139902813,79493340,20210930,8.549696477739444,24184790,1346233,6154,172570503,2261645,145326345,3017573,SAN FRANCISCO,13.447281427669063,0,FIRST REPUBLIC BANK,13857,625865,157768709,14801794,59017_20210930,First Republic Bank,FRC,True,2023-05-01,2021-09-30,2021,3
37116,2.684233206715724,12.560285648153982,40617353,693649,NM,1481522.86,59217,4415264,0.10269791386924738,0.0,134263328,9.650098027857382,0.0,0.9083749704739849,,156321243,10.76,134956977,1478116,15897620,85.88936821593724,0.0016706459638663226,116696693,0,12947107,86,59017,CA,270884,151491885,85481011,20211231,8.7600480215173,25701247,1831899,6295,181087209,3120906,156321243,4144380,SAN FRANCISCO,13.718583583284333,0,FIRST REPUBLIC BANK,25600,867642,165189589,15897620,59017_20211231,First Republic Bank,FRC,True,2023-05-01,2021-12-31,2021,4
61964,2.6282991818334778,12.25011795192684,43586864,700668,NM,403518.84,9607,1196191,0.09940351944080067,0.0,140612236,9.477719140896307,0.0,0.8719199016934265,,162059675,10.02,141312904,401310,16154424,86.76571516017171,-0.0007876356235879365,119290579,0,7756054,86,59017,CA,43663,157268953,89635181,20220331,8.703743885941703,30301952,522979,6452,187120925,857704,162059675,1152528,SAN FRANCISCO,13.372579611883706,0,FIRST REPUBLIC BANK,42222,237762,170966501,16154424,59017_20220331,First Republic Bank,FRC,True,2023-05-01,2022-03-31,2022,1
115883,2.6813574614064777,11.747157284904821,46609593,728926,NM,839223.43,40680,2520693,0.0905595902233156,0.0,150790090,9.149014506741825,0.0,0.8839965527870421,,165647106,10.32,151519016,834075,16425672,91.0309232930396,0.0014712864321955509,119808137,0,6236702,88,59017,CA,114119,161286475,90438711,20220630,8.58980011072899,31171225,1091551,6902,197908327,1761966,165647106,2406574,SAN FRANCISCO,12.820430933647417,0,FIRST REPUBLIC BANK,30947,487623,181482655,16425672,59017_20220630,First Republic Bank,FRC,True,2023-05-01,2022-06-30,2022,2
71844,2.6801062059359797,11.757958605865044,54048308,759975,NM,1285567.05,77154,4047320,0.07535059090207749,0.0,158007194,9.277492879492803,0.0,0.8847408716105322,,172382443,10.4,158767169,1279409,17119168,91.66083926540013,0.001859394972142356,119147067,0,5532016,88,59017,CA,362884,160284411,102451341,20220930,8.588564429260465,31617021,1660904,7114,205108685,2673324,172382443,3684436,SAN FRANCISCO,12.806926905226263,0,FIRST REPUBLIC BANK,16925,726946,187989517,17119168,59017_20220930,First Republic Bank,FRC,True,2023-05-01,2022-09-30,2022,3
95253,2.6038191459208626,11.564701126599687,57663686,783633,NM,1671875.11,107105,5755628,0.06518233350692437,0.0,166083667,9.171379966513665,0.0,0.8464721595296719,,176436706,10.03,166867300,1665627,17445927,94.13215127695707,0.001912603278619315,119470758,0,4283201,88,59017,CA,887651,156177298,113858221,20221231,8.505324385457408,31718821,2149325,7213,212638872,3581820,176436706,4867977,SAN FRANCISCO,12.596077926088945,0,FIRST REPUBLIC BANK,24431,970273,195192945,17445927,59017_20221231,First Republic Bank,FRC,True,2023-05-01,2022-12-31,2022,4
52805,1.6975032240767036,11.67337601776268,54732178,801708,NM,268765.46,16189,1905416,0.07532150624894716,0.0,172508687,9.32291659757912,0.0,0.48314586520622743,,104473959,6.08,173310395,269102,17989836,165.12123083226894,-0.0005314869336156798,50840852,0,13159283,89,59017,CA,1012063,58665217,84177416,20230331,8.245873206142388,34313041,341074,7040,232944161,842634,104473959,893353,SAN FRANCISCO,12.706622449343069,0,FIRST REPUBLIC BANK,19862,306544,214954325,17989836,59017_20230331,First Republic Bank,FRC,True,2023-05-01,2023-03-31,2023,1
0,4.84138106765193,12.007904350111948,219326,3557,SB,252.0,200,4009,1.421355334763372,0.0,242124,12.007904350111948,,0.3720168071878962,0.0,230294,3.54,245681,252,26473,105.13691194733687,0.16226467962135455,10975,0,21239,3,27417,RI,874,221893,220671,20180331,9.900153954232247,1994,252,127,277415,4116,230294,3135,WARWICK,13.26652707149267,0,"HOME LOAN INVESTMENT BANK, F.S.B.",950,1433,250943,26473,27417_20180331,PacWest Bancorp,PACW,False,,2018-03-31,2018,1
0,4.846872444576756,11.9238043653931,219845,3658,SB,1056.0,480,8400,1.2156824968692805,0.0,255867,11.9238043653931,,0.761229212171017,0.0,233620,7.53,259525,1056,27276,109.52272921838883,0.22446445708337176,13779,0,20654,3,27417,RI,1969,226943,221160,20180630,9.583794126424069,1845,1056,133,290427,8030,233620,6431,WARWICK,13.182229172217685,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1738,3135,263151,27276,27417_20180630,PacWest Bancorp,PACW,False,,2018-06-30,2018,2
0,4.958842066582285,11.466725389419102,234567,3795,SB,1956.0,780,13240,1.197174577245364,0.0,260661,11.466725389419102,,0.9259759250892313,0.0,249714,9.33,264456,1956,27572,104.38381508445661,0.23361073305847463,15152,0,19415,3,27417,RI,3220,234912,238298,20180930,9.578481561822127,1740,1956,133,294229,11660,249714,10020,WARWICK,12.724832660930119,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2654,4376,266657,27572,27417_20180930,PacWest Bancorp,PACW,False,,2018-09-30,2018,3
0,4.882205139687041,11.518975513238777,237103,3905,SB,2711.0,1330,17997,1.5412366933601997,0.0,266073,11.518975513238777,,0.9488489562661483,0.0,253435,9.68,269978,2711,28335,104.98668297591098,0.3454672651097713,16334,0,21720,3,27417,RI,4652,235569,241877,20181231,9.423871458818759,1664,2711,130,302006,15356,253435,13345,WARWICK,12.775613184741582,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1965,6052,273671,28335,27417_20181231,PacWest Bancorp,PACW,False,,2018-12-31,2018,4
0,4.750855226615586,11.466588753758689,242030,4159,SB,304.0,620,4898,1.4116095958517165,0.0,267375,11.466588753758689,,0.4030173270936352,0.0,254933,4.3,271534,304,28251,104.88049801320346,0.5392308942368775,12906,0,20126,3,27417,RI,1466,225728,248602,20190331,9.299287176415609,1592,304,134,301442,3780,254933,3432,WARWICK,12.724557580479571,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1496,1272,273191,28251,27417_20190331,PacWest Bancorp,PACW,False,,2019-03-31,2019,1
0,4.689671493043966,10.78658934504034,261541,4531,SB,1137.0,1310,10104,1.0231522051789763,0.0,294447,10.78658934504034,,0.7306650101213491,0.0,274823,7.96,298978,1137,29097,107.14059594720966,0.48757272543397306,13286,0,22196,3,27417,RI,3102,243745,268033,20190630,9.214877603770717,1517,1137,138,330222,7499,274823,7002,WARWICK,12.044301732320834,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2325,2944,301125,29097,27417_20190630,PacWest Bancorp,PACW,False,,2019-06-30,2019,2
0,4.6679460648624795,10.564351674733514,279768,4599,SB,2147.0,1735,15624,1.1725877600148533,0.0,307787,10.564351674733514,,0.8948000481378618,0.0,293579,9.89,312386,2147,30108,104.83958321269573,0.482028804485478,13819,0,23659,3,27417,RI,4870,255114,286777,20190930,9.015941673006992,1430,2147,129,345988,11377,293579,10754,WARWICK,11.820884416537094,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2620,4505,315880,30108,27417_20190930,PacWest Bancorp,PACW,False,,2019-09-30,2019,3
0,4.625383046539514,11.866018250368832,297475,4826,SB,4622.0,2435,21072,1.4997476871320436,0.0,292424,11.866018250368832,,1.4214138362427928,0.0,311074,15.58,297250,4622,32585,94.0046419822936,0.5220236034661816,13601,0,38903,3,27417,RI,6630,269923,303945,20191231,9.66742445377004,1340,4622,131,346188,15370,311074,14442,WARWICK,13.124237291222702,0,"HOME LOAN INVESTMENT BANK, F.S.B.",3128,7985,313603,32585,27417_20191231,PacWest Bancorp,PACW,False,,2019-12-31,2019,4
0,4.384563784634174,11.167057864481581,291344,5347,SB,205.0,1000,5414,1.6373583558970766,0.0,300084,11.167057864481581,,0.23655699941870445,0.0,305918,2.55,305431,205,31782,98.09295301355266,0.6344981839480588,14576,0,31343,3,27417,RI,1770,271474,297069,20200331,9.161720319756464,1268,205,134,347091,3928,305918,3644,WARWICK,12.426738253524295,0,"HOME LOAN INVESTMENT BANK, F.S.B.",3081,1489,315309,31782,27417_20200331,PacWest Bancorp,PACW,False,,2020-03-31,2020,1
0,4.350938028363583,11.33415238531537,296213,5795,SB,1083.0,2000,10607,1.2593556472781102,0.0,306984,11.33415238531537,,0.6231766472751126,0.0,311130,6.7,312779,1083,32678,98.6674380484042,0.6757258645926638,14934,0,26216,3,27417,RI,3363,260843,302452,20200630,9.433466303478118,1234,1083,100,349443,7384,311130,7244,WARWICK,12.595353615281565,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1607,3223,316764,32678,27417_20200630,PacWest Bancorp,PACW,False,,2020-06-30,2020,2
0,4.364167839137279,11.650122313648586,312198,7125,SB,3000.0,3650,15979,1.0109193914381005,0.0,321190,11.650122313648586,,1.1324184107525817,0.0,329474,12.15,328315,3000,34598,97.48568931084091,0.5792971558360636,17289,0,31538,3,27417,RI,4911,268527,320242,20200930,9.700307492032142,1115,3000,104,370148,11214,329474,11068,WARWICK,12.916051728901737,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1945,6796,335550,34598,27417_20200930,PacWest Bancorp,PACW,False,,2020-09-30,2020,3
0,4.303480612154355,13.124751751361194,316343,7911,SB,5763.0,4725,21197,1.994798160150261,0.0,299288,13.124751751361194,,1.6098242014987034,0.0,336201,17.05,307199,5763,37362,89.02055615539514,0.5287000297877333,19881,0,60927,2,27417,RI,6453,274435,326655,20201231,9.990902523211945,1052,5763,104,377077,15220,336201,14744,WARWICK,14.395433279553451,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2823,10964,339715,37362,27417_20201231,PacWest Bancorp,PACW,False,,2020-12-31,2020,4
0,4.084250923167889,14.098265791424799,310097,8129,SB,2642.0,740,5119,2.0837961965082155,0.0,293436,14.098265791424799,,2.816732478380752,0.0,330174,27.68,301565,2642,39007,88.8731396172927,0.6859801170897096,20139,0,62544,2,27417,RI,1458,267488,320222,20210331,10.346127202609557,979,2642,101,373296,4807,330174,3661,WARWICK,15.370983200419538,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2288,4528,334289,39007,27417_20210331,PacWest Bancorp,PACW,False,,2021-03-31,2021,1
0,4.09792047370802,16.38832718030536,294516,7767,SB,7830.0,740,10044,1.8766383212465494,0.0,279875,16.38832718030536,,4.222298915036346,0.0,314454,38.97,287642,7830,44191,89.00347904621981,0.5923655129483739,19985,0,65606,2,27417,RI,2782,252904,305397,20210630,12.044174790374258,928,7830,100,362291,8704,314454,7262,WARWICK,17.660612581860008,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1697,10012,318100,44191,27417_20210630,PacWest Bancorp,PACW,False,,2021-06-30,2021,2
0,4.222663081439921,12.905373204330035,288644,7667,SB,11358.0,740,15185,1.8593908740745073,0.0,265971,12.905373204330035,,4.106625067879377,0.0,310002,39.16,273638,11358,34140,85.79654324810808,0.44851892749332495,21404,0,78979,3,27417,RI,4031,247147,299789,20210930,9.399060644876933,852,11358,100,362379,13575,310002,11154,WARWICK,14.177755251790941,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1599,14519,328239,34140,27417_20210930,PacWest Bancorp,PACW,False,,2021-09-30,2021,3
0,4.357194047882357,14.843692045805042,273678,7501,SB,15256.0,740,20296,1.2741119825576113,0.0,256683,14.843692045805042,,4.204404151931778,0.0,298822,39.58,264184,15256,38033,85.89829396764628,0.40091254668016524,25198,0,65667,3,27417,RI,5206,239719,285934,20211231,10.869465775434705,808,15256,100,339245,17226,298822,15090,WARWICK,16.11648817588012,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1828,18132,301212,38033,27417_20211231,PacWest Bancorp,PACW,False,,2021-12-31,2021,4
0,4.405212482884315,16.443508053400542,269333,7380,SB,3737.0,0,4615,1.0615339749198018,0.0,249795,16.443508053400542,,4.416840015128593,0.0,293122,37.47,257175,3737,41752,85.21878262293517,0.18566860838692723,23842,0,71264,4,27417,RI,1068,233477,284582,20220331,12.323507189573348,726,3737,96,337619,4821,293122,3547,WARWICK,17.7162997676525,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1139,5011,295867,41752,27417_20220331,PacWest Bancorp,PACW,False,,2022-03-31,2022,1
0,4.800392022591558,16.199250480196365,250218,7264,SB,5077.0,0,9678,1.0079142813754816,0.0,275895,16.199250480196365,,3.0370160634242054,0.0,271250,24.79,283159,5077,43081,101.71244239631336,0.1767517942420182,21065,0,34734,4,27417,RI,2037,216232,259861,20220630,13.287373049103095,653,5077,96,326160,9641,271250,7641,WARWICK,17.46975044824592,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1135,7077,283079,43081,27417_20220630,PacWest Bancorp,PACW,False,,2022-06-30,2022,2
0,5.0749240252673005,16.124222361737345,254282,6583,SB,7183.0,-400,15464,1.0472181042875899,0.0,288198,16.124222361737345,,2.836436733524313,0.0,278215,22.85,294781,7183,44814,103.58823212263897,0.2513053864326266,23971,0,32555,4,27417,RI,3241,222145,270404,20220930,13.279707624330166,11444,7183,98,347557,14479,278215,12223,WARWICK,17.389133040351577,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1438,9039,302743,44814,27417_20220930,PacWest Bancorp,PACW,False,,2022-09-30,2022,3
0,5.282947489417737,15.836462811602575,295232,6353,SB,8579.0,-400,22451,1.2240453686200379,0.0,324272,15.836462811602575,,2.478879392794462,0.0,324741,20.05,330625,8579,46209,99.85557721384119,0.26155236222344685,29614,0,29700,4,27417,RI,5023,242455,318248,20221231,12.696622172087485,11386,8579,95,379838,18758,324741,17428,WARWICK,17.098676273173716,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2714,9509,333629,46209,27417_20221231,PacWest Bancorp,PACW,False,,2022-12-31,2022,4
0,5.657724411909119,16.39567489056101,280556,6981,SB,2667.0,300,7174,1.5708051605373659,0.0,308335,16.39567489056101,,2.8455512255235385,0.0,310863,22.52,315316,2667,48536,99.1867800285013,0.21302255159526953,30387,0,34179,4,27417,RI,2104,239726,302437,20230331,12.980565751962459,12826,2667,99,369964,5219,310863,5070,WARWICK,17.66019110635923,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1135,3116,321428,48536,27417_20230331,PacWest Bancorp,PACW,False,,2023-03-31,2023,1
0,5.591270489194657,16.045764024073584,296676,7259,SB,4265.0,600,14544,1.4403218382559524,0.0,327319,16.045764024073584,,2.2480991307174327,0.0,328861,17.68,334578,4265,49993,99.53110888794961,0.11871264095851279,32275,0,33796,4,27417,RI,4442,236689,320117,20230630,13.614013272601944,12664,4265,104,388493,10305,328861,10102,WARWICK,17.309977665983794,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1100,5068,338500,49993,27417_20230630,PacWest Bancorp,PACW,False,,2023-06-30,2023,2
0,5.553301287956643,15.461623357681795,302759,7435,SB,5317.0,1000,22499,1.4719226307386606,,340817,15.461623357681795,,1.8423034653201609,,341218,14.52,348252,5317,50614,99.8824798222837,0.16776988660950606,38610,0,32358,4,27417,RI,7240,244231,332627,20230930,13.178534994950555,12194,5317,106,400899,16152,341218,15259,WARWICK,16.723753732712243,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1716,7210,350285,50614,27417_20230930,PacWest Bancorp,PACW,False,,2023-09-30,2023,3
0,5.517367105982777,14.910404085154008,307838,7495,SB,6403.0,1415,30994,1.1822079343290588,,358938,14.910404085154008,,1.636828984475816,,341636,13.0,366433,6403,50847,105.0644545656781,0.22799615857442526,34027,0,28711,4,27417,RI,10414,242144,336305,20231231,12.608538127290608,12658,6403,106,416722,20961,341636,20580,WARWICK,16.171858605171728,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1701,8199,365875,50847,27417_20231231,PacWest Bancorp,PACW,False,,2023-12-31,2023,4
169302,3.5786432414748894,13.204881657033866,30467012,472650,N,248394.83,-39896,591293,0.8916896669455427,0.0,44700353,11.596123320300629,,1.5011906276732563,0.0,53338857,13.08,45173003,248413,7575029,83.80448234951866,0.04635712294139012,22992110,695748,1186643,441,2270,UT,41458,50949185,29394012,20180331,10.441298627184636,15635615,322919,10054,66301344,400563,53338857,549835,SALT LAKE CITY,14.218143835580369,15583,"ZB, NATIONAL ASSOCIATION",97481,133751,58726315,7575029,2270_20180331,Zions Bancorporation,ZION,False,,2018-03-31,2018,1
234192,3.599920942458175,13.20135098921875,30903599,489553,N,453263.98,-34893,1199560,0.7671221280284246,0.0,44824353,11.599228204487556,,1.3692152351119118,0.0,53945863,11.96,45313906,453294,7550935,83.09136328025747,-0.029642852843234025,23375605,557617,1165980,440,2270,UT,93686,51165844,29903866,20180630,10.444784697672636,15476976,587796,10148,66254848,819942,53945863,1105874,SALT LAKE CITY,14.256800711389564,5378,"ZB, NATIONAL ASSOCIATION",119118,266971,58703913,7550935,2270_20180630,Zions Bancorporation,ZION,False,,2018-06-30,2018,2
